customer_id,product_id,rating
C0216,P0340,2
C0216,P0235,1
C0216,P0134,3
C0216,P0141,1
C0216,P0127,1
C0216,P0065,4
C0216,P0198,5
C0216,P0273,4
C0216,P0124,1
C0216,P0249,5
C0216,P0406,5
C0216,P0002,2
C0216,P0153,1
C0216,P0259,1
C0216,P0266,4
C0216,P0102,3
C0216,P0012,4
C0216,P0285,1
C0216,P0072,3
C0216,P0272,2
C0216,P0145,3
C0216,P0122,4
C0216,P0070,1
C0216,P0052,5
C0216,P0086,5
C0216,P0061,2
C0216,P0258,4
C0216,P0090,1
C0216,P0147,5
C0216,P0033,4
C0216,P0273,4
C0216,P0273,3
C0216,P0093,2
C0216,P0111,4
C0216,P0170,3
C0216,P0178,4
C0216,P0251,1
C0216,P0296,2
C0216,P0146,5
C0216,P0276,3
C0216,P0008,1
C0216,P0152,1
C0216,P0249,5
C0216,P0278,5
C0216,P0051,3
C0216,P0158,4
C0216,P0282,4
C0216,P0168,2
C0216,P0175,5
C0216,P0124,1
C0216,P0261,1
C0216,P0211,4
C0216,P0101,5
C0216,P0130,5
C0216,P0406,4
C0216,P0166,1
C0216,P0305,1
C0216,P0366,5
C0216,P0217,2
C0216,P0038,5
C0216,P0305,1
C0216,P0218,5
C0216,P0100,1
C0216,P0023,5
C0216,P0283,5
C0216,P0142,1
C0216,P0131,2
C0216,P0104,1
C0216,P0190,5
C0216,P0025,1
C0216,P0189,4
C0216,P0052,5
C0216,P0418,1
C0216,P0120,5
C0216,P0257,3
C0216,P0126,2
C0216,P0133,2
C0216,P0150,1
C0216,P0427,5
C0216,P0391,1
C0216,P0277,5
C0216,P0059,1
C0216,P0265,1
C0216,P0120,5
C0216,P0433,1
C0216,P0073,2
C0216,P0273,4
C0216,P0230,5
C0216,P0260,1
C0216,P0064,5
C0216,P0305,1
C0216,P0100,1
C0216,P0155,4
C0216,P0104,2
C0216,P0032,5
C0217,P0142,5
C0217,P0304,1
C0217,P0454,5
C0217,P0107,2
C0217,P0163,4
C0217,P0300,5
C0217,P0098,2
C0217,P0148,1
C0217,P0129,2
C0217,P0168,5
C0217,P0130,1
C0217,P0138,5
C0217,P0435,5
C0217,P0239,1
C0217,P0016,5
C0217,P0195,5
C0217,P0196,3
C0217,P0240,1
C0217,P0288,5
C0217,P0222,4
C0217,P0127,4
C0217,P0173,1
C0217,P0445,4
C0217,P0056,4
C0217,P0049,5
C0217,P0426,1
C0217,P0396,2
C0217,P0411,5
C0217,P0230,1
C0217,P0323,4
C0217,P0230,2
C0217,P0101,2
C0217,P0158,5
C0217,P0045,4
C0218,P0321,5
C0218,P0106,1
C0220,P0385,4
C0220,P0416,1
C0220,P0001,4
C0221,P0291,2
C0221,P0350,3
C0221,P0138,2
C0221,P0269,1
C0221,P0365,1
C0222,P0388,4
C0222,P0380,5
C0222,P0024,5
C0222,P0086,5
C0222,P0064,5
C0222,P0265,1
C0222,P0248,4
C0222,P0159,4
C0222,P0283,5
C0222,P0120,5
C0222,P0074,2
C0222,P0376,1
C0222,P0238,5
C0222,P0082,1
C0222,P0379,4
C0222,P0078,1
C0222,P0087,5
C0222,P0366,2
C0222,P0339,4
C0222,P0113,4
C0222,P0378,3
C0222,P0246,4
C0222,P0380,5
C0222,P0086,5
C0222,P0077,5
C0222,P0072,5
C0222,P0109,5
C0222,P0076,1
C0222,P0357,4
C0222,P0213,1
C0222,P0386,5
C0222,P0154,5
C0222,P0447,1
C0222,P0306,1
C0222,P0086,5
C0222,P0438,1
C0222,P0344,2
C0222,P0257,1
C0222,P0322,1
C0222,P0152,1
C0224,P0230,5
C0224,P0088,5
C0224,P0329,4
C0224,P0382,5
C0224,P0300,5
C0226,P0133,5
C0226,P0435,4
C0226,P0204,5
C0226,P0186,2
C0226,P0023,5
C0226,P0031,2
C0226,P0090,4
C0226,P0042,2
C0226,P0063,2
C0226,P0413,1
C0226,P0070,1
C0226,P0050,5
C0226,P0035,5
C0226,P0028,4
C0226,P0210,3
C0226,P0051,4
C0226,P0057,2
C0226,P0415,2
C0226,P0027,1
C0226,P0411,4
C0226,P0256,3
C0226,P0129,2
C0226,P0010,5
C0226,P0361,2
C0226,P0419,1
C0226,P0229,5
C0226,P0399,5
C0226,P0093,3
C0226,P0219,5
C0226,P0076,2
C0226,P0108,2
C0226,P0230,5
C0226,P0268,1
C0226,P0168,5
C0226,P0035,5
C0226,P0369,5
C0226,P0021,2
C0226,P0064,4
C0226,P0436,5
C0226,P0156,3
C0226,P0340,2
C0226,P0251,1
C0226,P0054,2
C0226,P0026,5
C0226,P0020,3
C0226,P0179,5
C0226,P0223,5
C0226,P0022,1
C0226,P0055,5
C0226,P0264,2
C0226,P0203,3
C0226,P0193,3
C0226,P0155,4
C0226,P0107,3
C0226,P0454,1
C0226,P0228,2
C0226,P0455,4
C0226,P0231,5
C0226,P0120,3
C0226,P0347,4
C0226,P0337,3
C0226,P0398,3
C0226,P0419,1
C0226,P0025,5
C0226,P0232,4
C0226,P0443,2
C0226,P0239,4
C0226,P0426,3
C0226,P0429,4
C0226,P0247,5
C0226,P0003,1
C0226,P0277,4
C0226,P0141,2
C0226,P0176,4
C0226,P0352,5
C0226,P0258,5
C0226,P0234,3
C0226,P0154,4
C0226,P0002,3
C0226,P0033,2
C0226,P0034,3
C0226,P0098,1
C0227,P0196,1
C0227,P0421,3
C0227,P0406,2
C0227,P0155,3
C0227,P0413,5
C0227,P0417,1
C0227,P0268,3
C0227,P0259,4
C0227,P0386,1
C0227,P0426,4
C0227,P0455,2
C0227,P0321,5
C0227,P0429,3
C0227,P0078,1
C0227,P0033,1
C0227,P0148,5
C0227,P0400,3
C0227,P0120,2
C0227,P0007,4
C0227,P0246,4
C0227,P0021,2
C0227,P0331,1
C0227,P0235,5
C0227,P0030,1
C0227,P0079,5
C0227,P0435,5
C0227,P0168,5
C0227,P0012,5
C0227,P0420,1
C0227,P0198,4
C0227,P0417,1
C0227,P0289,4
C0227,P0108,5
C0227,P0437,5
C0227,P0413,5
C0227,P0091,1
C0227,P0085,2
C0227,P0344,4
C0227,P0320,1
C0227,P0261,5
C0227,P0399,1
C0227,P0416,1
C0227,P0013,1
C0227,P0343,1
C0227,P0365,5
C0227,P0288,1
C0227,P0063,4
C0227,P0427,5
C0227,P0115,1
C0227,P0289,5
C0227,P0367,2
C0227,P0450,5
C0227,P0066,1
C0227,P0133,5
C0227,P0160,1
C0227,P0247,1
C0227,P0083,5
C0227,P0075,1
C0227,P0112,1
C0227,P0220,2
C0227,P0271,5
C0227,P0097,5
C0227,P0011,5
C0227,P0416,1
C0227,P0265,3
C0227,P0052,3
C0227,P0140,1
C0227,P0083,3
C0227,P0268,3
C0227,P0448,5
C0227,P0344,3
C0227,P0109,1
C0227,P0133,5
C0227,P0185,5
C0227,P0243,1
C0228,P0337,5
C0228,P0344,2
C0229,P0086,3
C0229,P0149,5
C0229,P0252,1
C0229,P0432,1
C0229,P0101,2
C0229,P0193,3
C0229,P0392,5
C0229,P0114,5
C0229,P0140,3
C0229,P0308,5
C0229,P0217,5
C0229,P0228,4
C0229,P0152,5
C0229,P0196,2
C0229,P0064,2
C0229,P0168,4
C0230,P0408,1
C0230,P0271,1
C0230,P0032,1
C0230,P0394,3
C0230,P0265,1
C0230,P0381,2
C0230,P0365,5
C0230,P0263,1
C0230,P0452,1
C0230,P0308,1
C0230,P0310,2
C0231,P0387,1
C0231,P0115,5
C0231,P0312,5
C0231,P0069,1
C0231,P0176,5
C0232,P0209,5
C0232,P0366,1
C0232,P0346,5
C0232,P0317,4
C0232,P0342,2
C0232,P0128,1
C0232,P0271,1
C0232,P0043,2
C0232,P0266,1
C0232,P0402,2
C0232,P0433,4
C0232,P0014,1
C0232,P0223,5
C0232,P0042,1
C0232,P0366,1
C0232,P0157,5
C0232,P0154,5
C0232,P0159,5
C0232,P0125,3
C0232,P0250,5
C0232,P0405,1
C0232,P0184,5
C0232,P0147,1
C0232,P0136,4
C0232,P0355,4
C0232,P0137,3
C0232,P0323,5
C0232,P0293,2
C0232,P0315,4
C0232,P0276,4
C0232,P0201,1
C0232,P0377,2
C0232,P0138,5
C0232,P0241,5
C0232,P0059,5
C0233,P0355,2
C0233,P0392,2
C0233,P0355,2
C0233,P0348,5
C0233,P0422,3
C0233,P0276,5
C0233,P0388,5
C0233,P0273,5
C0233,P0358,3
C0233,P0275,2
C0233,P0370,4
C0233,P0233,2
C0233,P0401,1
C0233,P0392,3
C0233,P0367,4
C0233,P0237,3
C0233,P0387,5
C0233,P0417,5
C0233,P0380,4
C0233,P0283,3
C0233,P0178,5
C0233,P0174,5
C0233,P0099,5
C0233,P0404,5
C0233,P0383,3
C0233,P0108,3
C0233,P0272,5
C0233,P0267,1
C0233,P0278,5
C0233,P0379,4
C0233,P0358,3
C0233,P0383,4
C0233,P0428,1
C0233,P0394,4
C0233,P0044,3
C0233,P0377,5
C0233,P0006,1
C0233,P0113,4
C0233,P0416,2
C0233,P0002,4
C0233,P0386,3
C0233,P0377,5
C0233,P0254,5
C0233,P0251,1
C0233,P0144,4
C0233,P0172,1
C0233,P0398,4
C0233,P0258,5
C0233,P0140,3
C0233,P0177,1
C0233,P0247,5
C0233,P0394,4
C0233,P0378,4
C0233,P0264,5
C0233,P0144,4
C0233,P0378,3
C0233,P0163,1
C0233,P0137,4
C0233,P0380,3
C0233,P0034,5
C0233,P0447,3
C0233,P0078,5
C0233,P0177,2
C0233,P0390,5
C0233,P0279,4
C0233,P0451,5
C0233,P0359,5
C0233,P0118,1
C0233,P0157,1
C0233,P0109,1
C0233,P0053,1
C0233,P0001,5
C0233,P0283,3
C0233,P0399,5
C0233,P0113,4
C0233,P0212,1
C0233,P0373,5
C0233,P0356,5
C0233,P0092,1
C0233,P0035,1
C0233,P0113,5
C0233,P0014,3
C0233,P0130,4
C0233,P0325,1
C0233,P0102,5
C0233,P0238,3
C0233,P0301,2
C0233,P0263,1
C0233,P0261,5
C0233,P0154,1
C0233,P0092,1
C0233,P0343,4
C0233,P0242,3
C0233,P0377,5
C0233,P0253,4
C0233,P0258,5
C0233,P0274,2
C0233,P0219,5
C0233,P0197,1
C0233,P0142,5
C0233,P0068,3
C0233,P0409,4
C0233,P0160,1
C0233,P0426,1
C0233,P0215,5
C0233,P0382,5
C0233,P0170,4
C0233,P0067,5
C0233,P0230,5
C0234,P0439,5
C0234,P0256,1
C0234,P0056,2
C0234,P0274,5
C0234,P0365,2
C0234,P0248,1
C0234,P0040,3
C0234,P0261,1
C0234,P0001,1
C0234,P0324,1
C0234,P0408,2
C0234,P0252,5
C0234,P0080,4
C0234,P0317,1
C0235,P0104,5
C0235,P0115,1
C0235,P0381,5
C0236,P0292,3
C0236,P0363,1
C0236,P0335,3
C0236,P0388,3
C0236,P0060,4
C0236,P0362,1
C0236,P0428,3
C0236,P0257,5
C0236,P0035,5
C0236,P0007,3
C0236,P0435,4
C0236,P0042,1
C0236,P0330,1
C0236,P0359,2
C0236,P0436,5
C0236,P0009,1
C0236,P0267,1
C0236,P0407,1
C0236,P0119,1
C0236,P0261,5
C0237,P0194,5
C0237,P0068,5
C0237,P0140,4
C0237,P0118,4
C0238,P0085,5
C0238,P0422,4
C0238,P0293,4
C0238,P0145,1
C0238,P0410,5
C0239,P0059,4
C0239,P0379,5
C0239,P0277,1
C0239,P0254,3
C0239,P0166,4
C0239,P0380,5
C0239,P0127,5
C0239,P0277,1
C0239,P0240,5
C0239,P0260,5
C0239,P0201,5
C0239,P0239,2
C0239,P0235,5
C0239,P0124,5
C0239,P0245,5
C0239,P0348,4
C0239,P0269,2
C0239,P0395,5
C0239,P0392,5
C0239,P0013,4
C0239,P0377,3
C0239,P0301,3
C0239,P0136,5
C0239,P0404,3
C0239,P0235,5
C0239,P0008,5
C0239,P0180,5
C0239,P0156,5
C0239,P0229,3
C0239,P0049,3
C0239,P0261,5
C0239,P0381,1
C0239,P0366,2
C0239,P0359,1
C0239,P0133,5
C0239,P0246,5
C0239,P0193,2
C0239,P0194,1
C0239,P0007,2
C0239,P0015,5
C0239,P0157,2
C0239,P0002,1
C0240,P0453,5
C0240,P0238,5
C0240,P0306,4
C0240,P0181,5
C0240,P0292,1
C0240,P0300,4
C0240,P0160,5
C0240,P0264,1
C0240,P0137,5
C0240,P0329,1
C0240,P0216,4
C0240,P0403,1
C0240,P0245,5
C0240,P0179,3
C0240,P0429,2
C0240,P0198,1
C0240,P0357,1
C0240,P0242,5
C0240,P0180,5
C0240,P0394,2
C0240,P0285,2
C0240,P0236,1
C0240,P0124,4
C0240,P0218,3
C0240,P0133,3
C0240,P0171,1
C0240,P0417,2
C0240,P0129,1
C0240,P0124,5
C0240,P0015,5
C0240,P0394,4
C0240,P0141,5
C0240,P0286,4
C0240,P0129,2
C0240,P0327,5
C0240,P0095,5
C0240,P0157,5
C0240,P0398,3
C0240,P0427,4
C0240,P0005,3
C0240,P0366,1
C0240,P0093,3
C0240,P0429,3
C0240,P0266,3
C0240,P0134,3
C0240,P0267,5
C0240,P0313,1
C0241,P0106,1
C0241,P0388,3
C0241,P0386,1
C0241,P0061,5
C0241,P0058,4
C0241,P0113,2
C0242,P0151,4
C0242,P0010,4
C0242,P0251,2
C0242,P0050,5
C0242,P0329,4
C0242,P0243,5
C0242,P0036,2
C0242,P0008,5
C0242,P0042,1
C0242,P0136,2
C0242,P0131,5
C0242,P0440,1
C0242,P0006,5
C0242,P0147,1
C0242,P0245,5
C0242,P0040,2
C0242,P0041,4
C0242,P0303,1
C0242,P0242,1
C0242,P0114,1
C0242,P0141,3
C0242,P0422,2
C0242,P0179,5
C0242,P0151,3
C0242,P0144,5
C0242,P0208,1
C0242,P0433,1
C0242,P0233,1
C0243,P0240,4
C0243,P0065,5
C0243,P0450,1
C0243,P0251,1
C0243,P0313,1
C0243,P0262,1
C0244,P0293,1
C0244,P0284,1
C0244,P0166,5
C0244,P0380,1
C0245,P0167,2
C0245,P0343,5
C0245,P0114,5
C0245,P0060,2
C0245,P0318,2
C0245,P0192,3
C0245,P0171,5
C0245,P0090,4
C0245,P0301,5
C0245,P0253,5
C0245,P0418,5
C0245,P0040,5
C0245,P0171,5
C0245,P0142,5
C0245,P0155,5
C0245,P0087,5
C0245,P0378,2
C0245,P0314,5
C0245,P0417,1
C0245,P0140,4
C0245,P0067,1
C0245,P0136,5
C0245,P0100,5
C0245,P0240,5
C0245,P0150,4
C0246,P0322,5
C0246,P0411,1
C0246,P0089,2
C0246,P0184,1
C0246,P0352,1
C0247,P0039,5
C0247,P0316,3
C0247,P0367,5
C0247,P0394,3
C0247,P0134,4
C0247,P0044,2
C0247,P0139,5
C0247,P0227,1
C0247,P0173,1
C0248,P0207,1
C0248,P0188,5
C0248,P0452,3
C0249,P0062,1
C0249,P0253,1
C0249,P0348,1
C0249,P0136,1
C0249,P0364,5
C0249,P0110,3
C0249,P0016,4
C0249,P0093,2
C0249,P0184,5
C0249,P0292,4
C0249,P0240,1
C0249,P0158,2
C0249,P0230,1
C0249,P0190,2
C0249,P0039,1
C0249,P0105,5
C0249,P0157,5
C0249,P0249,3
C0249,P0293,1
C0249,P0346,1
C0249,P0406,5
C0249,P0237,2
C0249,P0110,4
C0249,P0059,5
C0249,P0342,5
C0249,P0255,5
C0249,P0312,1
C0249,P0176,5
C0249,P0139,5
C0249,P0117,4
C0249,P0072,5
C0249,P0151,5
C0249,P0329,5
C0249,P0284,3
C0249,P0032,5
C0249,P0272,4
C0249,P0063,2
C0249,P0239,5
C0249,P0275,5
C0249,P0117,4
C0249,P0091,5
C0249,P0061,5
C0249,P0307,1
C0249,P0010,5
C0249,P0074,5
C0249,P0154,4
C0249,P0333,1
C0249,P0241,1
C0249,P0109,4
C0249,P0107,4
C0249,P0266,1
C0249,P0114,5
C0249,P0247,1
C0249,P0452,5
C0249,P0061,5
C0249,P0067,1
C0249,P0373,1
C0249,P0438,5
C0249,P0423,1
C0249,P0413,5
C0249,P0277,5
C0249,P0279,1
C0249,P0145,3
C0249,P0189,2
C0249,P0101,1
C0249,P0252,5
C0249,P0176,5
C0249,P0022,1
C0249,P0359,1
C0249,P0237,2
C0249,P0005,1
C0249,P0248,5
C0249,P0243,5
C0249,P0336,1
C0249,P0063,2
C0249,P0262,5
C0249,P0064,1
C0249,P0314,5
C0249,P0125,1
C0249,P0384,1
C0249,P0098,1
C0249,P0125,1
C0249,P0020,1
C0249,P0427,5
C0249,P0301,1
C0250,P0018,1
C0250,P0021,2
C0250,P0001,1
C0250,P0320,3
C0250,P0322,1
C0250,P0144,3
C0250,P0160,3
C0250,P0118,1
C0250,P0222,5
C0250,P0223,5
C0251,P0230,5
C0251,P0382,2
C0251,P0360,5
C0251,P0232,3
C0251,P0406,5
C0251,P0428,5
C0251,P0409,5
C0251,P0219,5
C0251,P0444,5
C0251,P0390,1
C0251,P0147,5
C0251,P0357,2
C0251,P0393,5
C0251,P0056,3
C0251,P0392,3
C0251,P0280,4
C0251,P0305,5
C0251,P0383,5
C0251,P0257,1
C0251,P0192,1
C0251,P0286,5
C0251,P0187,3
C0251,P0082,1
C0251,P0178,1
C0251,P0132,2
C0251,P0219,5
C0251,P0255,4
C0251,P0092,5
C0251,P0068,1
C0251,P0444,4
C0251,P0404,1
C0251,P0221,5
C0252,P0419,5
C0252,P0341,5
C0252,P0173,1
C0252,P0410,5
C0252,P0165,1
C0252,P0325,1
C0252,P0331,5
C0252,P0292,1
C0252,P0424,1
C0252,P0126,4
C0252,P0161,5
C0252,P0127,1
C0252,P0423,2
C0252,P0142,1
C0252,P0318,3
C0252,P0028,1
C0252,P0143,1
C0252,P0125,5
C0252,P0015,1
C0252,P0134,1
C0252,P0117,5
C0252,P0427,5
C0252,P0338,1
C0252,P0314,5
C0252,P0358,5
C0252,P0010,1
C0252,P0329,1
C0252,P0268,4
C0253,P0034,5
C0253,P0429,1
C0253,P0190,1
C0253,P0052,5
C0253,P0188,5
C0253,P0272,3
C0253,P0198,3
C0253,P0120,1
C0253,P0380,2
C0253,P0381,3
C0253,P0377,4
C0253,P0079,5
C0253,P0145,5
C0253,P0131,5
C0254,P0062,4
C0254,P0223,5
C0254,P0430,1
C0254,P0223,5
C0254,P0294,5
C0254,P0337,1
C0254,P0064,5
C0254,P0235,5
C0254,P0428,3
C0254,P0218,1
C0254,P0031,5
C0255,P0113,2
C0255,P0400,1
C0255,P0306,1
C0255,P0003,1
C0255,P0076,4
C0255,P0313,4
C0255,P0148,5
C0255,P0113,3
C0255,P0221,2
C0255,P0245,3
C0255,P0171,1
C0255,P0209,5
C0255,P0248,5
C0255,P0429,4
C0255,P0251,1
C0255,P0266,4
C0255,P0376,2
C0255,P0187,1
C0255,P0182,1
C0255,P0342,5
C0255,P0263,2
C0255,P0084,2
C0255,P0271,5
C0255,P0258,4
C0255,P0038,5
C0255,P0344,3
C0255,P0405,4
C0255,P0402,2
C0255,P0230,2
C0255,P0279,3
C0255,P0428,4
C0255,P0436,1
C0255,P0357,5
C0255,P0405,5
C0256,P0361,5
C0256,P0171,1
C0256,P0154,2
C0257,P0217,5
C0257,P0195,5
C0257,P0104,2
C0257,P0182,5
C0257,P0326,5
C0257,P0372,2
C0257,P0216,1
C0257,P0305,2
C0257,P0342,4
C0257,P0180,5
C0257,P0189,5
C0257,P0131,5
C0257,P0307,4
C0257,P0205,4
C0257,P0020,5
C0257,P0303,2
C0257,P0260,4
C0257,P0145,5
C0257,P0296,2
C0257,P0269,1
C0257,P0168,5
C0257,P0159,3
C0257,P0057,1
C0257,P0005,3
C0257,P0218,1
C0257,P0172,1
C0257,P0331,4
C0257,P0324,5
C0257,P0334,2
C0257,P0084,1
C0257,P0224,5
C0257,P0452,3
C0257,P0182,5
C0257,P0023,5
C0257,P0019,5
C0257,P0203,3
C0257,P0247,5
C0257,P0342,3
C0257,P0205,3
C0257,P0169,2
C0257,P0158,5
C0257,P0193,1
C0257,P0372,4
C0257,P0014,2
C0257,P0431,5
C0257,P0343,5
C0257,P0225,2
C0257,P0164,4
C0257,P0212,5
C0257,P0038,1
C0257,P0201,4
C0257,P0309,4
C0257,P0124,1
C0257,P0128,1
C0257,P0286,5
C0257,P0136,5
C0257,P0223,5
C0257,P0292,4
C0257,P0336,4
C0257,P0309,4
C0257,P0445,5
C0257,P0203,3
C0257,P0211,5
C0257,P0316,5
C0257,P0208,2
C0257,P0151,1
C0257,P0185,1
C0257,P0195,5
C0257,P0207,1
C0257,P0161,5
C0257,P0295,5
C0257,P0197,1
C0257,P0231,5
C0257,P0378,5
C0257,P0205,3
C0257,P0045,5
C0257,P0043,2
C0257,P0316,5
C0257,P0118,1
C0257,P0223,5
C0257,P0343,5
C0257,P0249,5
C0257,P0176,5
C0257,P0085,1
C0257,P0248,1
C0257,P0079,5
C0257,P0072,1
C0257,P0220,5
C0257,P0367,5
C0257,P0108,1
C0257,P0235,5
C0257,P0219,5
C0257,P0154,5
C0257,P0191,1
C0257,P0354,1
C0257,P0003,4
C0257,P0054,1
C0257,P0198,1
C0257,P0058,3
C0257,P0168,5
C0257,P0192,5
C0257,P0341,5
C0257,P0436,2
C0257,P0012,1
C0257,P0268,1
C0257,P0282,3
C0257,P0428,1
C0257,P0434,5
C0257,P0157,1
C0257,P0368,1
C0257,P0364,2
C0257,P0111,1
C0257,P0407,4
C0257,P0233,1
C0257,P0079,5
C0257,P0208,2
C0257,P0032,1
C0257,P0312,5
C0257,P0232,5
C0257,P0179,3
C0257,P0365,3
C0257,P0174,4
C0259,P0222,4
C0259,P0332,5
C0259,P0108,5
C0259,P0408,1
C0259,P0362,1
C0259,P0430,4
C0259,P0298,4
C0259,P0452,3
C0259,P0102,5
C0259,P0318,1
C0259,P0057,4
C0259,P0190,1
C0259,P0198,2
C0259,P0053,1
C0260,P0148,5
C0260,P0432,1
C0260,P0394,4
C0260,P0197,4
C0260,P0391,1
C0260,P0357,4
C0260,P0128,4
C0260,P0150,5
C0260,P0218,1
C0260,P0114,5
C0260,P0268,1
C0260,P0230,5
C0260,P0249,5
C0260,P0331,4
C0260,P0023,5
C0260,P0143,5
C0260,P0378,2
C0260,P0085,1
C0260,P0104,5
C0260,P0158,5
C0260,P0342,3
C0260,P0132,5
C0260,P0126,5
C0260,P0104,5
C0260,P0160,3
C0260,P0087,5
C0260,P0158,5
C0260,P0389,3
C0260,P0395,1
C0260,P0142,4
C0260,P0136,5
C0260,P0128,4
C0260,P0366,5
C0260,P0368,5
C0260,P0229,5
C0260,P0224,5
C0260,P0452,1
C0260,P0229,5
C0260,P0021,2
C0260,P0120,2
C0260,P0222,1
C0260,P0193,1
C0260,P0156,1
C0260,P0094,4
C0260,P0087,5
C0261,P0352,1
C0261,P0236,1
C0261,P0194,5
C0261,P0056,5
C0261,P0370,5
C0261,P0126,1
C0261,P0290,5
C0261,P0406,5
C0262,P0246,5
C0262,P0332,5
C0262,P0013,5
C0262,P0303,3
C0262,P0241,1
C0262,P0325,3
C0262,P0215,1
C0262,P0227,5
C0262,P0204,1
C0262,P0291,4
C0262,P0199,4
C0262,P0299,2
C0262,P0224,1
C0262,P0250,5
C0262,P0020,4
C0262,P0354,5
C0262,P0194,2
C0262,P0073,1
C0262,P0392,5
C0262,P0195,2
C0262,P0319,4
C0262,P0059,2
C0262,P0104,1
C0262,P0244,2
C0262,P0201,5
C0262,P0342,5
C0262,P0002,1
C0262,P0026,4
C0262,P0306,5
C0262,P0205,1
C0262,P0011,1
C0262,P0342,4
C0262,P0204,1
C0262,P0348,2
C0262,P0227,4
C0262,P0249,1
C0262,P0041,2
C0262,P0260,5
C0262,P0185,3
C0262,P0082,5
C0262,P0356,5
C0262,P0326,1
C0262,P0279,4
C0262,P0287,1
C0262,P0022,4
C0262,P0111,2
C0262,P0296,3
C0262,P0311,2
C0262,P0193,3
C0262,P0245,5
C0262,P0121,1
C0262,P0042,1
C0262,P0054,2
C0262,P0211,5
C0262,P0217,5
C0262,P0210,5
C0262,P0331,5
C0262,P0396,5
C0262,P0218,4
C0262,P0290,1
C0262,P0202,5
C0262,P0103,4
C0262,P0028,5
C0262,P0455,4
C0262,P0072,1
C0262,P0351,5
C0262,P0149,1
C0262,P0288,5
C0262,P0006,5
C0262,P0344,1
C0262,P0352,5
C0262,P0402,1
C0262,P0221,5
C0262,P0101,1
C0262,P0181,5
C0262,P0004,2
C0262,P0270,2
C0262,P0025,5
C0263,P0133,1
C0263,P0102,1
C0263,P0347,3
C0263,P0104,3
C0263,P0262,4
C0263,P0072,1
C0263,P0318,3
C0263,P0239,3
C0263,P0272,3
C0263,P0176,3
C0263,P0192,1
C0263,P0306,1
C0263,P0147,1
C0263,P0088,5
C0263,P0197,4
C0263,P0181,5
C0264,P0255,1
C0264,P0085,5
C0264,P0433,1
C0264,P0249,5
C0264,P0345,1
C0264,P0346,3
C0264,P0261,3
C0265,P0396,5
C0265,P0289,2
C0265,P0008,5
C0266,P0199,5
C0266,P0278,5
C0266,P0043,2
C0266,P0259,1
C0266,P0199,5
C0266,P0042,3
C0266,P0209,5
C0266,P0310,1
C0266,P0242,5
C0266,P0305,3
C0266,P0246,3
C0266,P0237,5
C0266,P0022,2
C0266,P0111,1
C0266,P0387,1
C0266,P0242,5
C0266,P0217,5
C0266,P0176,2
C0266,P0236,1
C0266,P0256,5
C0266,P0254,3
C0266,P0257,5
C0266,P0196,3
C0266,P0346,5
C0266,P0014,4
C0266,P0277,2
C0266,P0209,5
C0266,P0313,3
C0266,P0013,4
C0266,P0049,5
C0266,P0291,1
C0266,P0136,3
C0266,P0339,2
C0266,P0079,5
C0266,P0385,5
C0266,P0077,2
C0266,P0317,2
C0266,P0433,1
C0267,P0137,1
C0267,P0136,1
C0267,P0063,2
C0268,P0197,2
C0268,P0057,5
C0268,P0266,5
C0268,P0449,4
C0268,P0007,4
C0268,P0263,5
C0268,P0392,4
C0268,P0402,3
C0268,P0409,4
C0268,P0414,5
C0268,P0422,1
C0268,P0368,5
C0268,P0042,1
C0268,P0281,2
C0268,P0427,1
C0268,P0263,5
C0268,P0448,4
C0268,P0256,1
C0268,P0222,5
C0268,P0242,1
C0268,P0174,5
C0268,P0023,2
C0268,P0270,1
C0268,P0239,2
C0268,P0034,3
C0268,P0344,2
C0268,P0264,5
C0268,P0130,4
C0268,P0287,1
C0268,P0004,1
C0268,P0080,1
C0268,P0022,1
C0269,P0144,3
C0269,P0436,5
C0269,P0214,5
C0269,P0069,5
C0269,P0017,1
C0269,P0145,1
C0269,P0353,2
C0269,P0082,1
C0269,P0164,2
C0269,P0446,4
C0269,P0278,1
C0269,P0350,4
C0269,P0259,3
C0270,P0335,3
C0270,P0123,5
C0270,P0099,3
C0270,P0417,1
C0270,P0319,5
C0270,P0402,1
C0271,P0078,5
C0271,P0374,5
C0271,P0059,5
C0271,P0448,5
C0271,P0106,5
C0271,P0014,5
C0271,P0237,5
C0271,P0267,5
C0271,P0085,5
C0271,P0449,4
C0271,P0444,3
C0271,P0183,4
C0271,P0171,5
C0271,P0219,5
C0271,P0095,5
C0271,P0303,3
C0271,P0200,2
C0272,P0159,5
C0272,P0355,1
C0272,P0062,1
C0272,P0091,5
C0272,P0331,1
C0272,P0376,4
C0272,P0297,5
C0272,P0075,1
C0272,P0402,1
C0272,P0115,4
C0272,P0382,1
C0272,P0327,4
C0272,P0089,4
C0272,P0207,2
C0272,P0041,5
C0272,P0188,5
C0273,P0263,3
C0273,P0062,5
C0273,P0390,5
C0273,P0295,3
C0273,P0264,2
C0273,P0068,3
C0273,P0038,4
C0273,P0252,3
C0273,P0299,5
C0273,P0204,5
C0273,P0224,3
C0274,P0381,1
C0274,P0271,5
C0274,P0014,4
C0274,P0005,1
C0274,P0254,5
C0274,P0028,4
C0274,P0054,2
C0274,P0030,3
C0274,P0343,5
C0274,P0279,5
C0274,P0370,5
C0274,P0326,5
